WorkOrderID	ProductID	OrderQty	StockedQty	ScrappedQty	StartDate	EndDate	DueDate	ScrapReasonID	ModifiedDate
19687	950	4	4	0	2012-08-08 00:00:00	2012-08-19 00:00:00	2012-08-19 00:00:00		2012-08-19 00:00:00
19688	996	4	4	0	2012-08-08 00:00:00	2012-08-19 00:00:00	2012-08-19 00:00:00		2012-08-19 00:00:00
19689	3	40	40	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19690	324	8	8	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19691	327	4	4	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19692	329	8	8	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19693	398	4	4	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19694	399	4	4	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19695	401	8	8	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19696	529	4	4	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19697	532	16	16	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19698	533	4	4	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19699	534	4	4	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19700	804	4	4	0	2012-08-08 00:00:00	2012-08-19 00:00:00	2012-08-19 00:00:00		2012-08-19 00:00:00
19701	316	8	8	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19702	331	8	8	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19703	350	4	4	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19704	531	4	4	0	2012-08-08 00:00:00	2012-08-18 00:00:00	2012-08-19 00:00:00		2012-08-18 00:00:00
19705	766	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19706	790	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19707	517	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19708	519	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19709	719	1	1	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19710	723	1	1	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19711	806	2	2	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19712	811	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19713	813	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19714	818	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19715	820	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19716	826	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19717	828	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19718	894	2	2	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19719	945	2	2	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19720	950	2	2	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19721	994	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19722	996	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19723	3	20	20	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19724	324	4	4	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19725	327	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19726	329	4	4	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19727	398	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19728	399	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19729	400	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19730	401	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19731	529	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19732	532	8	8	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19733	533	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19734	534	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19735	802	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19736	804	1	1	0	2012-08-09 00:00:00	2012-08-31 00:00:00	2012-08-20 00:00:00		2012-08-31 00:00:00
19737	316	4	4	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19738	331	4	4	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19739	350	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19740	531	2	2	0	2012-08-09 00:00:00	2012-08-19 00:00:00	2012-08-20 00:00:00		2012-08-19 00:00:00
19741	761	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19742	782	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19743	783	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19744	789	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19745	790	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19746	791	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19747	792	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19748	793	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19749	795	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19750	516	2	2	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19751	517	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19752	519	6	6	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19753	706	1	1	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19754	718	1	1	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19755	719	1	1	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19756	720	1	1	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19757	730	1	1	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19758	743	1	1	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19759	747	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19760	806	9	9	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19761	810	2	2	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19762	811	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19763	813	6	6	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19764	816	2	2	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19765	818	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19766	820	6	6	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19767	824	2	2	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19768	826	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19769	828	6	6	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19770	838	1	1	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19771	840	1	1	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19772	894	9	9	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19773	945	9	9	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19774	950	9	9	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19775	994	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19776	995	2	2	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19777	996	6	6	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19778	3	90	90	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19779	324	18	18	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19780	327	9	9	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19781	328	4	4	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19782	329	14	14	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19783	398	9	9	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19784	399	9	9	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19785	400	2	2	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19786	401	16	16	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19787	529	9	9	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19788	532	36	36	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19789	533	9	9	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19790	534	9	9	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19791	802	1	1	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19792	804	8	8	0	2012-08-10 00:00:00	2012-08-21 00:00:00	2012-08-21 00:00:00		2012-08-21 00:00:00
19793	316	18	18	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19794	331	18	18	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19795	350	9	9	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19796	531	9	9	0	2012-08-10 00:00:00	2012-08-20 00:00:00	2012-08-21 00:00:00		2012-08-20 00:00:00
19797	765	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19798	779	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19799	780	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19800	783	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19801	789	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19802	791	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19803	798	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19804	516	4	4	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19805	517	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19806	518	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19807	519	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19808	718	1	1	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19809	720	1	1	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19810	722	1	1	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19811	739	1	1	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19812	743	1	1	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19813	748	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19814	806	9	9	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19815	810	4	4	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19816	811	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19817	812	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19818	813	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19819	816	4	4	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19820	818	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19821	819	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19822	820	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19823	824	4	4	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19824	826	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19825	827	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19826	828	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19827	833	2	2	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19828	894	9	9	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19829	945	9	9	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19830	950	9	9	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19831	994	3	3	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19832	995	4	4	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19833	996	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19834	3	90	90	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19835	324	18	18	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19836	327	9	9	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19837	328	8	8	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19838	329	10	10	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19839	398	9	9	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19840	399	9	9	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19841	400	2	2	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19842	401	16	16	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19843	529	9	9	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19844	532	36	36	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19845	533	9	9	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19846	534	9	9	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19847	802	1	1	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19848	803	2	2	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19849	804	6	6	0	2012-08-11 00:00:00	2012-09-04 00:00:00	2012-08-22 00:00:00		2012-09-04 00:00:00
19850	316	18	18	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19851	331	18	18	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19852	350	9	9	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19853	531	9	9	0	2012-08-11 00:00:00	2012-08-21 00:00:00	2012-08-22 00:00:00		2012-08-21 00:00:00
19854	767	1	1	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19855	770	1	1	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19856	780	1	1	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19857	784	1	1	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19858	789	1	1	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19859	793	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19860	794	1	1	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19861	795	1	1	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19862	516	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19863	517	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19864	519	5	5	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19865	718	1	1	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19866	724	1	1	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19867	738	1	1	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19868	739	1	1	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19869	746	1	1	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19870	806	9	9	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19871	810	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19872	811	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19873	813	5	5	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19874	816	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19875	818	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19876	820	5	5	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19877	824	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19878	826	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19879	828	5	5	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19880	838	2	2	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19881	839	1	1	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19882	840	1	1	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19883	894	9	9	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19884	945	9	9	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19885	950	9	9	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19886	994	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19887	995	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19888	996	5	5	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19889	3	90	90	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19890	324	18	18	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19891	327	9	9	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19892	328	4	4	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19893	329	14	14	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19894	398	9	9	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19895	399	9	9	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19896	400	4	4	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19897	401	14	14	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19898	529	9	9	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19899	532	36	36	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19900	533	9	9	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19901	534	9	9	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19902	802	2	2	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19903	804	7	7	0	2012-08-12 00:00:00	2012-08-23 00:00:00	2012-08-23 00:00:00		2012-08-23 00:00:00
19904	316	18	18	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19905	331	18	18	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19906	350	9	9	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
19907	531	9	9	0	2012-08-12 00:00:00	2012-08-22 00:00:00	2012-08-23 00:00:00		2012-08-22 00:00:00
