WeightUnitMeasureCode,SizeUnitMeasureCode,ProductSubcategoryID,ProductID,ProductName,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,Size,Weight,DaysToManufacture,ProductLine,Class,Style,SellStartDate,SellEndDate,DiscontinuedDate,ProductRowGUID,ProductModifiedDate,ProductSubcategoryName,ProductCategoryID,ProductCategoryName,ProductSubcategoryModifiedDateForJoin,SizeUnitMeasureName,WeightUnitMeasureName
,,,810,HL Mountain Handlebars,HB-M918,true,true,,500,375,53,,,,,,,,,,,,,,,,,,
,,,811,LL Road Handlebars,HB-R504,true,true,,500,375,19,,,,,,,,,,,,,,,,,,
,,,812,ML Road Handlebars,HB-R720,true,true,,500,375,27,,,,,,,,,,,,,,,,,,
,,,813,HL Road Handlebars,HB-R956,true,true,,500,375,53,,,,,,,,,,,,,,,,,,
,,,814,ML Mountain Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,815,LL Mountain Front Wheel,FW-M423,true,true,Black,500,375,26,,,,,,,,,,,,,,,,,,
,,,816,ML Mountain Front Wheel,FW-M762,true,true,Black,500,375,92,,,,,,,,,,,,,,,,,,
,,,817,HL Mountain Front Wheel,FW-M928,true,true,Black,500,375,133,,,,,,,,,,,,,,,,,,
,,,818,LL Road Front Wheel,FW-R623,true,true,Black,500,375,37,,,,,,,,,,,,,,,,,,
,,,819,ML Road Front Wheel,FW-R762,true,true,Black,500,375,110,,,,,,,,,,,,,,,,,,
,,,820,HL Road Front Wheel,FW-R820,true,true,Black,500,375,146,,,,,,,,,,,,,,,,,,
,,,821,Touring Front Wheel,FW-T905,true,true,Black,500,375,96,,,,,,,,,,,,,,,,,,
,,,822,ML Road Frame-W - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,823,LL Mountain Rear Wheel,RW-M423,true,true,Black,500,375,38,,,,,,,,,,,,,,,,,,
,,,824,ML Mountain Rear Wheel,RW-M762,true,true,Black,500,375,104,,,,,,,,,,,,,,,,,,
,,,825,HL Mountain Rear Wheel,RW-M928,true,true,Black,500,375,145,,,,,,,,,,,,,,,,,,
,,,826,LL Road Rear Wheel,RW-R623,true,true,Black,500,375,49,,,,,,,,,,,,,,,,,,
,,,827,ML Road Rear Wheel,RW-R762,true,true,Black,500,375,122,,,,,,,,,,,,,,,,,,
,,,828,HL Road Rear Wheel,RW-R820,true,true,Black,500,375,158,,,,,,,,,,,,,,,,,,
,,,829,Touring Rear Wheel,RW-T905,true,true,Black,500,375,108,,,,,,,,,,,,,,,,,,
,,,830,ML Mountain Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,831,ML Mountain Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,832,ML Mountain Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,833,ML Road Frame-W - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,834,ML Road Frame-W - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,835,ML Road Frame-W - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,836,ML Road Frame-W - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,837,HL Road Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,838,HL Road Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,839,HL Road Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,840,HL Road Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,841,Men's Sports Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,842,Touring-Panniers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,843,Cable Lock,LO-C100,false,true,,4,3,10,,,,,,,,,,,,,,,,,,
,,,844,Minipump,PU-0452,false,true,,4,3,8,,,,,,,,,,,,,,,,,,
,,,845,Mountain Pump,PU-M044,false,true,,4,3,10,,,,,,,,,,,,,,,,,,
,,,846,Taillights - Battery-Powered,LT-T990,false,true,,4,3,5,,,,,,,,,,,,,,,,,,
,,,847,Headlights - Dual-Beam,LT-H902,false,true,,4,3,14,,,,,,,,,,,,,,,,,,
,,,848,Headlights - Weatherproof,LT-H903,false,true,,4,3,18,,,,,,,,,,,,,,,,,,
,,,849,Men's Sports Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,850,Men's Sports Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,851,Men's Sports Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,852,Women's Tights,,,,,,,,,,,,,,,,,,,,,,,,,
,,,853,Women's Tights,,,,,,,,,,,,,,,,,,,,,,,,,
,,,854,Women's Tights,,,,,,,,,,,,,,,,,,,,,,,,,
,,,855,Men's Bib-Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,856,Men's Bib-Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,857,Men's Bib-Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,858,Half-Finger Gloves,,,,,,,,,,,,,,,,,,,,,,,,,
,,,859,Half-Finger Gloves,,,,,,,,,,,,,,,,,,,,,,,,,
,,,860,Half-Finger Gloves,,,,,,,,,,,,,,,,,,,,,,,,,
,,,861,Full-Finger Gloves,,,,,,,,,,,,,,,,,,,,,,,,,
,,,862,Full-Finger Gloves,,,,,,,,,,,,,,,,,,,,,,,,,
,,,863,Full-Finger Gloves,,,,,,,,,,,,,,,,,,,,,,,,,
,,,864,Classic Vest,,,,,,,,,,,,,,,,,,,,,,,,,
,,,865,Classic Vest,,,,,,,,,,,,,,,,,,,,,,,,,
,,,866,Classic Vest,,,,,,,,,,,,,,,,,,,,,,,,,
,,,867,Women's Mountain Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,868,Women's Mountain Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,869,Women's Mountain Shorts,,,,,,,,,,,,,,,,,,,,,,,,,
,,,870,Water Bottle - 30 oz.,WB-H098,false,true,,4,3,1,,,,,,,,,,,,,,,,,,
,,,871,Mountain Bottle Cage,BC-M005,false,true,,4,3,3,,,,,,,,,,,,,,,,,,
,,,872,Road Bottle Cage,BC-R205,false,true,,4,3,3,,,,,,,,,,,,,,,,,,
,,,873,Patch Kit/8 Patches,PK-7098,false,true,,4,3,0,,,,,,,,,,,,,,,,,,
,,,874,Racing Socks,,,,,,,,,,,,,,,,,,,,,,,,,
,,,875,Racing Socks,,,,,,,,,,,,,,,,,,,,,,,,,
,,,876,Hitch Rack - 4-Bike,RA-H123,false,true,,4,3,44,,,,,,,,,,,,,,,,,,
,,,877,Bike Wash - Dissolver,CL-9009,false,true,,4,3,2,,,,,,,,,,,,,,,,,,
,,,878,Fender Set - Mountain,FE-6654,false,true,,4,3,8,,,,,,,,,,,,,,,,,,
,,,879,All-Purpose Bike Stand,ST-1401,false,true,,4,3,59,,,,,,,,,,,,,,,,,,
,,,880,Hydration Pack - 70 oz.,HY-1023-70,false,true,Silver,4,3,20,,,,,,,,,,,,,,,,,,
,,,881,Short-Sleeve Classic Jersey,,,,,,,,,,,,,,,,,,,,,,,,,
,,,882,Short-Sleeve Classic Jersey,,,,,,,,,,,,,,,,,,,,,,,,,
,,,883,Short-Sleeve Classic Jersey,,,,,,,,,,,,,,,,,,,,,,,,,
,,,884,Short-Sleeve Classic Jersey,,,,,,,,,,,,,,,,,,,,,,,,,
,,,885,HL Touring Frame - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,886,LL Touring Frame - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,887,HL Touring Frame - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,888,HL Touring Frame - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,889,HL Touring Frame - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,890,HL Touring Frame - Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,891,HL Touring Frame - Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,892,HL Touring Frame - Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,893,HL Touring Frame - Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,894,Rear Derailleur,RD-2308,true,true,Silver,500,375,53,,,,,,,,,,,,,,,,,,
,,,895,LL Touring Frame - Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,896,LL Touring Frame - Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,897,LL Touring Frame - Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,898,LL Touring Frame - Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,899,LL Touring Frame - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,900,LL Touring Frame - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,901,LL Touring Frame - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,902,LL Touring Frame - Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,903,LL Touring Frame - Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,904,ML Mountain Frame-W - Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,905,ML Mountain Frame-W - Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,906,ML Mountain Frame-W - Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,907,Rear Brakes,RB-9231,false,true,Silver,500,375,47,,,,,,,,,,,,,,,,,,
,,,908,LL Mountain Seat/Saddle,SE-M236,false,true,,500,375,12,,,,,,,,,,,,,,,,,,
,,,909,ML Mountain Seat/Saddle,SE-M798,false,true,,500,375,17,,,,,,,,,,,,,,,,,,
,,,910,HL Mountain Seat/Saddle,SE-M940,false,true,,500,375,23,,,,,,,,,,,,,,,,,,
,,,911,LL Road Seat/Saddle,SE-R581,false,true,,500,375,12,,,,,,,,,,,,,,,,,,
,,,912,ML Road Seat/Saddle,SE-R908,false,true,,500,375,17,,,,,,,,,,,,,,,,,,
,,,913,HL Road Seat/Saddle,SE-R995,false,true,,500,375,23,,,,,,,,,,,,,,,,,,
,,,914,LL Touring Seat/Saddle,SE-T312,false,true,,500,375,12,,,,,,,,,,,,,,,,,,
,,,915,ML Touring Seat/Saddle,SE-T762,false,true,,500,375,17,,,,,,,,,,,,,,,,,,
,,,916,HL Touring Seat/Saddle,SE-T924,false,true,,500,375,23,,,,,,,,,,,,,,,,,,
,,,917,LL Mountain Frame - Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,918,LL Mountain Frame - Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,919,LL Mountain Frame - Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,920,LL Mountain Frame - Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,921,Mountain Tire Tube,TT-M928,false,true,,500,375,1,,,,,,,,,,,,,,,,,,
,,,922,Road Tire Tube,TT-R982,false,true,,500,375,1,,,,,,,,,,,,,,,,,,
,,,923,Touring Tire Tube,TT-T092,false,true,,500,375,1,,,,,,,,,,,,,,,,,,
,,,924,LL Mountain Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,925,LL Mountain Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,926,LL Mountain Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,927,LL Mountain Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,928,LL Mountain Tire,TI-M267,false,true,,500,375,9,,,,,,,,,,,,,,,,,,
,,,929,ML Mountain Tire,TI-M602,false,true,,500,375,11,,,,,,,,,,,,,,,,,,
,,,930,HL Mountain Tire,TI-M823,false,true,,500,375,13,,,,,,,,,,,,,,,,,,
,,,931,LL Road Tire,TI-R092,false,true,,500,375,8,,,,,,,,,,,,,,,,,,
,,,932,ML Road Tire,TI-R628,false,true,,500,375,9,,,,,,,,,,,,,,,,,,
,,,933,HL Road Tire,TI-R982,false,true,,500,375,12,,,,,,,,,,,,,,,,,,
,,,934,Touring Tire,TI-T723,false,true,,500,375,10,,,,,,,,,,,,,,,,,,
,,,935,LL Mountain Pedal,PD-M282,false,true,Silver/Black,500,375,17,,,,,,,,,,,,,,,,,,
,,,936,ML Mountain Pedal,PD-M340,false,true,Silver/Black,500,375,27,,,,,,,,,,,,,,,,,,
,,,937,HL Mountain Pedal,PD-M562,false,true,Silver/Black,500,375,35,,,,,,,,,,,,,,,,,,
,,,938,LL Road Pedal,PD-R347,false,true,Silver/Black,500,375,17,,,,,,,,,,,,,,,,,,
,,,939,ML Road Pedal,PD-R563,false,true,Silver/Black,500,375,27,,,,,,,,,,,,,,,,,,
,,,940,HL Road Pedal,PD-R853,false,true,Silver/Black,500,375,35,,,,,,,,,,,,,,,,,,
,,,941,Touring Pedal,PD-T852,false,true,Silver/Black,500,375,35,,,,,,,,,,,,,,,,,,
,,,942,ML Mountain Frame-W - Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,943,LL Mountain Frame - Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,944,LL Mountain Frame - Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,945,Front Derailleur,FD-2342,true,true,Silver,500,375,40,,,,,,,,,,,,,,,,,,
,,,946,LL Touring Handlebars,HB-T721,true,true,,500,375,20,,,,,,,,,,,,,,,,,,
,,,947,HL Touring Handlebars,HB-T928,true,true,,500,375,40,,,,,,,,,,,,,,,,,,
,,,948,Front Brakes,FB-9873,false,true,Silver,500,375,47,,,,,,,,,,,,,,,,,,
,,,949,LL Crankset,CS-4759,true,true,Black,500,375,77,,,,,,,,,,,,,,,,,,
,,,950,ML Crankset,CS-6583,true,true,Black,500,375,113,,,,,,,,,,,,,,,,,,
,,,951,HL Crankset,CS-9183,true,true,Black,500,375,179,,,,,,,,,,,,,,,,,,
,,,952,Chain,CH-0234,false,true,Silver,500,375,8,,,,,,,,,,,,,,,,,,
,,,953,Touring-2000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,954,Touring-1000 Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,955,Touring-1000 Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,956,Touring-1000 Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,957,Touring-1000 Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,958,Touring-3000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,959,Touring-3000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,960,Touring-3000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,961,Touring-3000 Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,962,Touring-3000 Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,963,Touring-3000 Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,964,Touring-3000 Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,965,Touring-3000 Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,966,Touring-1000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,967,Touring-1000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,968,Touring-1000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,969,Touring-1000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,970,Touring-2000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,971,Touring-2000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,972,Touring-2000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,973,Road-350-W Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,974,Road-350-W Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,975,Road-350-W Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,976,Road-350-W Yellow,,,,,,,,,,,,,,,,,,,,,,,,,
,,,977,Road-750 Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,978,Touring-3000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,979,Touring-3000 Blue,,,,,,,,,,,,,,,,,,,,,,,,,
,,,980,Mountain-400-W Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,981,Mountain-400-W Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,982,Mountain-400-W Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,983,Mountain-400-W Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,984,Mountain-500 Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,985,Mountain-500 Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,986,Mountain-500 Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,987,Mountain-500 Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,988,Mountain-500 Silver,,,,,,,,,,,,,,,,,,,,,,,,,
,,,989,Mountain-500 Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,990,Mountain-500 Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,991,Mountain-500 Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,992,Mountain-500 Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,993,Mountain-500 Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,994,LL Bottom Bracket,BB-7421,true,true,,500,375,23,,,,,,,,,,,,,,,,,,
,,,995,ML Bottom Bracket,BB-8107,true,true,,500,375,44,,,,,,,,,,,,,,,,,,
,,,996,HL Bottom Bracket,BB-9108,true,true,,500,375,53,,,,,,,,,,,,,,,,,,
,,,997,Road-750 Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,998,Road-750 Black,,,,,,,,,,,,,,,,,,,,,,,,,
,,,999,Road-750 Black,,,,,,,,,,,,,,,,,,,,,,,,,
